2013-05-10 12:33:26,194 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeRemoved
2013-05-10 12:33:26,194 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanChange
2013-05-10 12:33:45,109 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 11ms (299 bytes)
2013-05-10 12:34:54,424 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 11ms (299 bytes)
2013-05-10 12:36:57,410 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 26ms (229 bytes)
2013-05-10 12:37:04,602 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 16ms (229 bytes)
2013-05-10 12:45:26,992 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 9ms (229 bytes)
2013-05-10 12:51:42,634 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 20ms (229 bytes)
2013-05-10 12:52:10,910 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.outputTypeCanChange:Request 1] in 8ms (233 bytes)
2013-05-10 12:52:35,501 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 9ms (233 bytes)
2013-05-10 12:58:29,094 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 17ms (233 bytes)
2013-05-10 12:58:32,648 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 7ms (229 bytes)
2013-05-10 12:58:37,348 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.outputTypeCanChange:Request 1] in 8ms (233 bytes)
2013-05-10 12:58:49,739 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.outputTypeCanBeRemoved:Request 1] in 11ms (247 bytes)
2013-05-10 12:58:58,449 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.outputTypeCanBeAdded:Request 1] in 7ms (235 bytes)
2013-05-10 12:59:16,282 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.operationNameCanChangeV2:Request 1] in 9ms (251 bytes)
2013-05-10 12:59:29,060 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.operationCanBeAdded:Request 1] in 6ms (241 bytes)
2013-05-10 12:59:38,946 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeRemoved:Request 1] in 7ms (237 bytes)
2013-05-10 12:59:39,511 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeRemoved:Request 1] in 6ms (237 bytes)
2013-05-10 12:59:44,952 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 8ms (233 bytes)
2013-05-10 13:17:49,259 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 2ms (1091 bytes)
2013-05-10 13:19:08,460 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/ServiceContractV2/ServiceContractV2?wsdl]
2013-05-10 13:19:08,460 INFO  [SchemaUtils] Getting schema http://localhost:8080/ServiceContractV2/ServiceContractV2?wsdl
2013-05-10 13:19:08,576 INFO  [WsdlImporter] Finding importer for {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV2SoapBinding
2013-05-10 13:19:08,576 INFO  [WsdlImporter] Importing binding {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV2SoapBinding
2013-05-10 13:19:08,577 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/ServiceContractV2/ServiceContractV2
2013-05-10 13:19:08,583 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeAdded
2013-05-10 13:19:08,584 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeRemoved
2013-05-10 13:19:08,584 INFO  [Soap11HttpBindingImporter] importing operation faultCanChange
2013-05-10 13:19:08,585 INFO  [Soap11HttpBindingImporter] importing operation inputTypeCanChange
2013-05-10 13:19:08,586 INFO  [Soap11HttpBindingImporter] importing operation operationCanBeAdded
2013-05-10 13:19:08,590 INFO  [Soap11HttpBindingImporter] importing operation operationNameCanChangeV2
2013-05-10 13:19:08,590 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeAdded
2013-05-10 13:19:08,591 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeRemoved
2013-05-10 13:19:08,591 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanChange
2013-05-10 13:19:18,835 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanBeAdded:Request 1] in 10ms (233 bytes)
2013-05-10 13:20:26,063 INFO  [SchemaUtils] Loading schema types from [file:/Users/moe/Development/lang/github/switchyard-adapter-example/src/main/resources/ServiceContractV1.wsdl]
2013-05-10 13:20:26,063 INFO  [SchemaUtils] Getting schema file:/Users/moe/Development/lang/github/switchyard-adapter-example/src/main/resources/ServiceContractV1.wsdl
2013-05-10 13:20:26,173 INFO  [WsdlImporter] Finding importer for {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV1SoapBinding
2013-05-10 13:20:26,174 INFO  [WsdlImporter] Importing binding {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV1SoapBinding
2013-05-10 13:20:26,175 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/switchyard-adapter-example/ServiceContractV1
2013-05-10 13:20:26,176 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeAdded
